1.529999999999999805e+00 8.468351792544126511e-01
1.629999999999999893e+00 6.831798795610666275e-01
1.729999999999999760e+00 5.433396417647600174e-01
1.829999999999999849e+00 4.265725780278444290e-01
1.929999999999999716e+00 3.309784457087516785e-01
2.029999999999999805e+00 2.555625438690185547e-01
2.129999999999999893e+00 1.966447532176971436e-01
2.229999999999999538e+00 1.500204335898160934e-01
2.330000000000000071e+00 1.123016532510519028e-01
2.429999999999999716e+00 8.079186454415321350e-02
2.529999999999999805e+00 5.409385077655315399e-02
2.629999999999999893e+00 3.233031369745731354e-02
2.729999999999999982e+00 1.619230210781097412e-02
2.829999999999999627e+00 6.218394264578819275e-03
2.929999999999999716e+00 1.423731446266174316e-03
3.029999999999999805e+00 0.000000000000000000e+00
3.129999999999999893e+00 5.097873508930206299e-04
3.229999999999999982e+00 1.888230443000793457e-03
3.329999999999999627e+00 3.618091344833374023e-03
3.429999999999999716e+00 5.866076797246932983e-03
3.529999999999999805e+00 7.306778803467750549e-03
3.629999999999999893e+00 9.082799777388572693e-03
3.729999999999999538e+00 1.077376306056976318e-02
3.830000000000000071e+00 1.238953322172164917e-02
3.929999999999999716e+00 1.389718614518642426e-02
4.029999999999999361e+00 1.533412560820579529e-02
4.129999999999999893e+00 1.650062575936317444e-02
4.229999999999999538e+00 1.760303415358066559e-02
4.330000000000000071e+00 1.857622340321540833e-02
4.429999999999999716e+00 1.946833543479442596e-02
4.529999999999999361e+00 2.032059244811534882e-02
4.629999999999999893e+00 2.096210420131683350e-02
4.729999999999999538e+00 2.159134671092033386e-02
4.830000000000000071e+00 2.213124558329582214e-02
4.929999999999999716e+00 2.259857393801212311e-02
5.029999999999999361e+00 2.300946973264217377e-02
5.129999999999999893e+00 2.335386909544467926e-02
5.230000000000000426e+00 2.360748872160911560e-02
5.330000000000000071e+00 2.380583621561527252e-02
5.429999999999999716e+00 2.395203150808811188e-02
5.529999999999999361e+00 2.406100183725357056e-02
5.629999999999999893e+00 2.413874305784702301e-02
5.730000000000000426e+00 2.417293190956115723e-02
5.830000000000000071e+00 2.415584772825241089e-02
5.929999999999999716e+00 2.409300208091735840e-02
6.029999999999999361e+00 2.397339604794979095e-02
6.129999999999999893e+00 2.378327958285808563e-02
6.230000000000000426e+00 2.356617525219917297e-02
6.330000000000000071e+00 2.330074831843376160e-02
6.429999999999999716e+00 2.292153984308242798e-02
6.529999999999999361e+00 2.256021462380886078e-02
6.629999999999999893e+00 2.202881500124931335e-02
6.730000000000000426e+00 2.136357128620147705e-02
6.830000000000000071e+00 2.067101001739501953e-02
6.929999999999999716e+00 1.989421620965003967e-02
7.029999999999999361e+00 1.899158954620361328e-02
7.129999999999999005e+00 1.799552142620086670e-02
7.230000000000000426e+00 1.689521223306655884e-02
7.330000000000000071e+00 1.562306284904479980e-02
7.429999999999999716e+00 1.423096470534801483e-02
7.529999999999999361e+00 1.267456263303756714e-02
7.629999999999999005e+00 1.095098257064819336e-02
7.730000000000000426e+00 9.088372811675071716e-03
