1.641999999999999904e+00 9.714489462816602305e-01
1.741999999999999993e+00 7.240708782368785457e-01
1.841999999999999860e+00 5.394480093413478450e-01
1.941999999999999948e+00 4.001093315923100469e-01
2.041999999999999815e+00 2.942621647411471364e-01
2.141999999999999904e+00 2.135938010209685323e-01
2.241999999999999993e+00 1.536702676707392690e-01
2.341999999999999638e+00 1.103892340355998175e-01
2.442000000000000171e+00 7.975282473801433014e-02
2.541999999999999815e+00 5.757057434259710976e-02
2.641999999999999904e+00 4.078489682017622658e-02
2.741999999999999993e+00 2.729993453561125466e-02
2.842000000000000082e+00 1.649263268648443886e-02
2.941999999999999726e+00 8.213573604214772020e-03
3.041999999999999815e+00 3.207189499724491868e-03
3.141999999999999904e+00 8.263881349450195174e-04
3.241999999999999993e+00 8.259667395411375568e-05
3.342000000000000082e+00 1.577055393515471027e-05
3.441999999999999726e+00 1.257392609006011824e-04
3.541999999999999815e+00 9.620329676924589679e-05
3.641999999999999904e+00 -2.109506136292373796e-04
3.741999999999999993e+00 -8.398150062674438615e-04
3.841999999999999638e+00 -1.763362900030032362e-03
3.942000000000000171e+00 -2.973948136579409804e-03
4.041999999999999815e+00 -4.421789661657229628e-03
4.141999999999999460e+00 -5.976343989979640212e-03
4.241999999999999993e+00 -7.319896013152018752e-03
4.341999999999999638e+00 -7.805701807748690810e-03
4.442000000000000171e+00 -6.510286123167887892e-03
4.541999999999999815e+00 -2.493044824015513625e-03
4.641999999999999460e+00 4.250859379160984788e-03
4.741999999999999993e+00 1.323122112392245177e-02
4.841999999999999638e+00 2.438913612006960580e-02
4.942000000000000171e+00 3.842881834446249673e-02
5.041999999999999815e+00 5.778280413090048501e-02
5.141999999999999460e+00 8.526022499738990235e-02
5.241999999999999993e+00 1.252651191347723958e-01
5.342000000000000526e+00 1.818027379953747746e-01
5.442000000000000171e+00 2.593553229266291615e-01
5.541999999999999815e+00 3.639931730025893208e-01
5.641999999999999460e+00 5.046102232330924586e-01
5.741999999999999993e+00 6.965194321268683986e-01
5.842000000000000526e+00 9.584736875289565639e-01
5.942000000000000171e+00 1.315401514529574545e+00
6.041999999999999815e+00 1.798436687796700628e+00
6.141999999999999460e+00 2.444482022433865698e+00
