1.588000000000000078e+00 1.291676558554172516e+00
1.688000000000000167e+00 9.436263814568519592e-01
1.788000000000000034e+00 6.909945160150527954e-01
1.888000000000000123e+00 5.063769128173589706e-01
1.987999999999999989e+00 3.698560521006584167e-01
2.088000000000000078e+00 2.678711302578449249e-01
2.188000000000000167e+00 1.906104460358619690e-01
2.288000000000000256e+00 1.331088542938232422e-01
2.387999999999999901e+00 9.176579304039478302e-02
2.487999999999999989e+00 6.287062168121337891e-02
2.588000000000000078e+00 4.246081225574016571e-02
2.688000000000000167e+00 2.732281573116779327e-02
2.788000000000000256e+00 1.559328474104404449e-02
2.887999999999999901e+00 6.923189386725425720e-03
2.987999999999999989e+00 1.690885052084922791e-03
3.088000000000000078e+00 0.000000000000000000e+00
3.188000000000000167e+00 8.812807500362396240e-04
3.288000000000000256e+00 3.136929124593734741e-03
3.387999999999999901e+00 6.027106195688247681e-03
3.487999999999999989e+00 9.159635752439498901e-03
3.588000000000000078e+00 1.232089847326278687e-02
3.688000000000000167e+00 1.540171168744564056e-02
3.788000000000000256e+00 1.830773800611495972e-02
3.887999999999999901e+00 2.106370031833648682e-02
3.987999999999999989e+00 2.371797710657119751e-02
4.088000000000000078e+00 2.626708149909973145e-02
4.188000000000000611e+00 2.871854417026042938e-02
4.288000000000000256e+00 3.111724369227886200e-02
4.387999999999999901e+00 3.344642743468284607e-02
4.487999999999999545e+00 3.577875345945358276e-02
4.588000000000000078e+00 3.809765540063381195e-02
4.688000000000000611e+00 4.040039144456386566e-02
4.788000000000000256e+00 4.268123954534530640e-02
4.887999999999999901e+00 4.492047615349292755e-02
4.987999999999999545e+00 4.711277410387992859e-02
5.088000000000000078e+00 4.926571436226367950e-02
5.188000000000000611e+00 5.136165767908096313e-02
5.288000000000000256e+00 5.337649956345558167e-02
5.387999999999999901e+00 5.529841594398021698e-02
5.487999999999999545e+00 5.712217092514038086e-02
5.588000000000000078e+00 5.887007527053356171e-02
5.688000000000000611e+00 6.050467304885387421e-02
5.788000000000000256e+00 6.203857809305191040e-02
5.887999999999999901e+00 6.344188377261161804e-02
5.987999999999999545e+00 6.469967961311340332e-02
6.088000000000000078e+00 6.580445915460586548e-02
6.188000000000000611e+00 6.677040457725524902e-02
6.288000000000000256e+00 6.759093701839447021e-02
6.387999999999999901e+00 6.828821823000907898e-02
6.487999999999999545e+00 6.881980597972869873e-02
6.588000000000000078e+00 6.920209527015686035e-02
6.688000000000000611e+00 6.944980286061763763e-02
6.788000000000000256e+00 6.953569315373897552e-02
6.887999999999999901e+00 6.949448771774768829e-02
6.987999999999999545e+00 6.929623708128929138e-02
7.088000000000000078e+00 6.893231719732284546e-02
7.187999999999999723e+00 6.839293055236339569e-02
7.288000000000000256e+00 6.770786270499229431e-02
7.387999999999999901e+00 6.685762293636798859e-02
7.488000000000000433e+00 6.590318493545055389e-02
