1.588000000000000078e+00 1.477668999475478362e+00
1.688000000000000167e+00 1.039591940832375716e+00
1.788000000000000034e+00 7.337206143560401905e-01
1.888000000000000123e+00 5.193051851960412968e-01
1.987999999999999989e+00 3.677406765195123661e-01
2.088000000000000078e+00 2.592581294151536930e-01
2.188000000000000167e+00 1.810212645354263294e-01
2.288000000000000256e+00 1.250162187638275135e-01
2.387999999999999901e+00 8.574079793417378748e-02
2.487999999999999989e+00 5.901593041145725832e-02
2.588000000000000078e+00 4.024817493283672915e-02
2.688000000000000167e+00 2.634481225633545504e-02
2.788000000000000256e+00 1.532894257926865379e-02
2.887999999999999901e+00 7.044310462712486190e-03
2.987999999999999989e+00 1.815129783987243358e-03
3.088000000000000078e+00 4.798886417586951566e-06
3.188000000000000167e+00 1.042839852213103954e-03
3.288000000000000256e+00 3.343661096929748024e-03
3.387999999999999901e+00 6.142678451775749129e-03
3.487999999999999989e+00 9.323556688665588302e-03
3.588000000000000078e+00 1.237103600525780479e-02
3.688000000000000167e+00 1.525061835074349205e-02
3.788000000000000256e+00 1.793571446561737642e-02
3.887999999999999901e+00 2.042543773078842745e-02
3.987999999999999989e+00 2.274671640717907534e-02
4.088000000000000078e+00 2.490967024588509188e-02
4.188000000000000611e+00 2.696298320317192659e-02
4.288000000000000256e+00 2.889681865000649080e-02
4.387999999999999901e+00 3.073995445394440279e-02
4.487999999999999545e+00 3.250755999708099947e-02
4.588000000000000078e+00 3.417789448523445711e-02
4.688000000000000611e+00 3.576306511187477694e-02
4.788000000000000256e+00 3.724185821139736757e-02
4.887999999999999901e+00 3.860674310946388826e-02
4.987999999999999545e+00 3.983773176097794161e-02
5.088000000000000078e+00 4.096097570383473024e-02
5.188000000000000611e+00 4.195363890850468264e-02
5.288000000000000256e+00 4.277447309815807924e-02
5.387999999999999901e+00 4.343291629576607332e-02
5.487999999999999545e+00 4.395814683759136782e-02
5.588000000000000078e+00 4.433699582242889986e-02
5.688000000000000611e+00 4.466368888044281588e-02
5.788000000000000256e+00 4.488953460478706942e-02
5.887999999999999901e+00 4.504559632861538515e-02
5.987999999999999545e+00 4.516125355386658297e-02
6.088000000000000078e+00 4.530298781120701418e-02
6.188000000000000611e+00 4.560614634776039705e-02
6.288000000000000256e+00 4.627206061506195650e-02
6.387999999999999901e+00 4.758693721616192446e-02
6.487999999999999545e+00 5.014652085030003176e-02
6.588000000000000078e+00 5.476929691159649477e-02
6.688000000000000611e+00 6.268387545370980585e-02
6.788000000000000256e+00 7.503053617203160608e-02
6.887999999999999901e+00 9.221286584162637079e-02
6.987999999999999545e+00 1.145256150188438543e-01
7.088000000000000078e+00 1.425628333958379734e-01
7.187999999999999723e+00 1.767019655230037678e-01
7.288000000000000256e+00 2.189379416080705631e-01
7.387999999999999901e+00 2.695242341282360066e-01
