2.589800435061918815e+00 4.195000000000000000e+03
2.839800435061918815e+00 4.218000000000000000e+03
3.089800435061918815e+00 4.235000000000000000e+03
3.339800435061918815e+00 4.243000000000000000e+03
3.589800435061918815e+00 4.248500000000000000e+03
4.089800435061919259e+00 4.252000000000000000e+03
4.589800435061919259e+00 4.240500000000000000e+03
