1.640000000000000124e+00 1.005293795541338797e+00
1.740000000000000213e+00 7.500579205159472185e-01
1.840000000000000080e+00 5.583689209822939592e-01
1.940000000000000169e+00 4.129130408916997230e-01
2.040000000000000036e+00 3.020174109194802559e-01
2.140000000000000124e+00 2.174396120760964668e-01
2.240000000000000213e+00 1.545717135820912636e-01
2.339999999999999858e+00 1.090913840387391365e-01
2.440000000000000391e+00 7.691873393993847730e-02
2.540000000000000036e+00 5.385618440847866895e-02
2.640000000000000124e+00 3.677846834104531171e-02
2.740000000000000213e+00 2.329286903183929933e-02
2.840000000000000302e+00 1.270245730917923463e-02
2.939999999999999947e+00 5.225797817521024742e-03
3.040000000000000036e+00 1.184060872011113942e-03
3.140000000000000124e+00 4.023015909124176159e-06
3.240000000000000213e+00 5.725730959700830579e-04
3.340000000000000302e+00 1.901084259562421620e-03
3.439999999999999947e+00 3.401448652558255754e-03
3.540000000000000036e+00 4.816379100494314232e-03
3.640000000000000124e+00 6.053706333451200523e-03
3.740000000000000213e+00 7.042120844535757103e-03
3.839999999999999858e+00 7.761954963617254295e-03
3.940000000000000391e+00 8.288172707371640330e-03
4.040000000000000036e+00 8.684698194675374155e-03
4.140000000000000568e+00 9.114738256149220591e-03
4.240000000000000213e+00 9.850874245576787119e-03
4.339999999999999858e+00 1.155872240703575624e-02
4.440000000000000391e+00 1.517548754852287782e-02
4.540000000000000036e+00 2.165257155936234010e-02
4.640000000000000568e+00 3.115675196092598451e-02
4.740000000000000213e+00 4.308439016383164288e-02
4.839999999999999858e+00 5.731036670547001721e-02
4.940000000000000391e+00 7.438828580122464063e-02
5.040000000000000036e+00 9.668875828426354291e-02
5.140000000000000568e+00 1.268532161418723381e-01
5.240000000000000213e+00 1.692556773130225456e-01
5.339999999999999858e+00 2.277282827351617134e-01
5.439999999999999503e+00 3.066709243510293281e-01
5.540000000000000036e+00 4.116954148564862526e-01
5.640000000000000568e+00 5.520369202647732454e-01
5.740000000000000213e+00 7.419127241526173311e-01
5.839999999999999858e+00 9.993985944245384889e-01
5.939999999999999503e+00 1.348833517805151816e+00
6.040000000000000036e+00 1.820509619713239546e+00
6.140000000000000568e+00 2.450485387519412139e+00
